ACE,53.555376566078536,52.50631578947369
ALL,30.436253410524234,30.321428571428573
AIG,38.08256430045709,35.39427551020408
CB,50.605406510918534,50.6720714285714
CINF,26.824228216408923,26.883775933609975
HIG,25.3084537823195,25.154408163265327
PGR,18.25113208048767,18.134612244897955
TRV,50.49354787539918,50.588775510204066
XL,17.707652337050245,17.85116326530613
